externalOrderId,externalCustomerId,customerEmail,customerPhone,orderDate,orderValue,currency,category,productName,quantity,status
ADI-ORD-00004-02,ADI-CUST-00004,kiara.patel.4@adidas.demo,9100000004,2026-05-17,8254,INR,Sneakers,Running Shorts,1,COMPLETED
ADI-ORD-00004-03,ADI-CUST-00004,kiara.patel.4@adidas.demo,9100000004,2026-03-21,7688,INR,Running Shoes,Football Jersey,3,COMPLETED
ADI-ORD-00004-04,ADI-CUST-00004,kiara.patel.4@adidas.demo,9100000004,2026-05-09,4352,INR,Training Gear,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00005-01,ADI-CUST-00005,varun.patel.5@adidas.demo,9100000005,2026-01-11,4761,INR,Sportswear,Ultraboost Running Shoes,1,COMPLETED
ADI-ORD-00005-02,ADI-CUST-00005,varun.patel.5@adidas.demo,9100000005,2025-06-06,8374,INR,Training Gear,Ultraboost Running Shoes,3,COMPLETED
ADI-ORD-00005-03,ADI-CUST-00005,varun.patel.5@adidas.demo,9100000005,2025-05-16,2663,INR,Sportswear,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00006-01,ADI-CUST-00006,kabir.das.6@adidas.demo,9100000006,2026-04-14,8811,INR,Training Gear,Ultraboost Running Shoes,2,COMPLETED
ADI-ORD-00006-02,ADI-CUST-00006,kabir.das.6@adidas.demo,9100000006,2026-05-12,3173,INR,Sportswear,Adilette Slides,3,COMPLETED
ADI-ORD-00006-03,ADI-CUST-00006,kabir.das.6@adidas.demo,9100000006,2025-06-01,5181,INR,Sneakers,Ultraboost Running Shoes,1,COMPLETED
ADI-ORD-00007-01,ADI-CUST-00007,yash.iyer.7@adidas.demo,9100000007,2026-01-02,4468,INR,Running Shoes,Football Jersey,3,COMPLETED
ADI-ORD-00007-02,ADI-CUST-00007,yash.iyer.7@adidas.demo,9100000007,2025-09-19,4898,INR,Sportswear,Performance T-Shirt,1,COMPLETED
ADI-ORD-00007-03,ADI-CUST-00007,yash.iyer.7@adidas.demo,9100000007,2026-05-09,3969,INR,Running Shoes,Adilette Slides,1,COMPLETED
ADI-ORD-00007-04,ADI-CUST-00007,yash.iyer.7@adidas.demo,9100000007,2026-02-13,6020,INR,Accessories,Gym Duffel Bag,1,COMPLETED
ADI-ORD-00007-05,ADI-CUST-00007,yash.iyer.7@adidas.demo,9100000007,2025-06-13,6369,INR,Sneakers,Ultraboost Running Shoes,1,COMPLETED
ADI-ORD-00008-01,ADI-CUST-00008,ishaan.singh.8@adidas.demo,9100000008,2026-02-06,7627,INR,Accessories,Performance T-Shirt,2,COMPLETED
ADI-ORD-00008-02,ADI-CUST-00008,ishaan.singh.8@adidas.demo,9100000008,2026-04-23,1994,INR,Training Gear,Adilette Slides,3,COMPLETED
ADI-ORD-00008-03,ADI-CUST-00008,ishaan.singh.8@adidas.demo,9100000008,2025-11-06,4567,INR,Training Gear,Training Tracksuit,2,COMPLETED
ADI-ORD-00008-04,ADI-CUST-00008,ishaan.singh.8@adidas.demo,9100000008,2025-07-11,6493,INR,Sneakers,Football Jersey,1,COMPLETED
ADI-ORD-00008-05,ADI-CUST-00008,ishaan.singh.8@adidas.demo,9100000008,2025-06-03,3979,INR,Sneakers,Performance T-Shirt,1,COMPLETED
ADI-ORD-00009-01,ADI-CUST-00009,ishaan.kapoor.9@adidas.demo,9100000009,2026-05-16,6542,INR,Accessories,Ultraboost Running Shoes,3,COMPLETED
ADI-ORD-00009-02,ADI-CUST-00009,ishaan.kapoor.9@adidas.demo,9100000009,2025-05-21,8152,INR,Sneakers,Ultraboost Running Shoes,1,COMPLETED
ADI-ORD-00009-03,ADI-CUST-00009,ishaan.kapoor.9@adidas.demo,9100000009,2025-10-05,5143,INR,Running Shoes,Performance T-Shirt,1,COMPLETED
ADI-ORD-00009-04,ADI-CUST-00009,ishaan.kapoor.9@adidas.demo,9100000009,2026-03-18,4304,INR,Training Gear,Ultraboost Running Shoes,1,COMPLETED
ADI-ORD-00009-05,ADI-CUST-00009,ishaan.kapoor.9@adidas.demo,9100000009,2025-05-05,7631,INR,Training Gear,Training Tracksuit,2,COMPLETED
ADI-ORD-00009-06,ADI-CUST-00009,ishaan.kapoor.9@adidas.demo,9100000009,2025-06-19,7184,INR,Sportswear,Performance T-Shirt,3,COMPLETED
ADI-ORD-00009-07,ADI-CUST-00009,ishaan.kapoor.9@adidas.demo,9100000009,2026-03-05,3630,INR,Training Gear,Adilette Slides,1,COMPLETED
ADI-ORD-00010-01,ADI-CUST-00010,aman.verma.10@adidas.demo,9100000010,2025-08-10,1756,INR,Running Shoes,Ultraboost Running Shoes,3,COMPLETED
ADI-ORD-00011-01,ADI-CUST-00011,ishaan.gupta.11@adidas.demo,9100000011,2026-01-28,2873,INR,Accessories,Training Tracksuit,3,COMPLETED
ADI-ORD-00011-02,ADI-CUST-00011,ishaan.gupta.11@adidas.demo,9100000011,2026-01-26,4442,INR,Sportswear,Adilette Slides,1,COMPLETED
ADI-ORD-00011-03,ADI-CUST-00011,ishaan.gupta.11@adidas.demo,9100000011,2025-12-31,8810,INR,Sportswear,Performance T-Shirt,1,COMPLETED
ADI-ORD-00011-04,ADI-CUST-00011,ishaan.gupta.11@adidas.demo,9100000011,2025-07-27,5812,INR,Sneakers,Performance T-Shirt,1,COMPLETED
ADI-ORD-00011-05,ADI-CUST-00011,ishaan.gupta.11@adidas.demo,9100000011,2026-02-21,5344,INR,Sneakers,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00012-01,ADI-CUST-00012,sneha.jain.12@adidas.demo,9100000012,2025-07-04,7893,INR,Accessories,Ultraboost Running Shoes,3,COMPLETED
ADI-ORD-00012-02,ADI-CUST-00012,sneha.jain.12@adidas.demo,9100000012,2026-04-18,8891,INR,Sportswear,Football Jersey,1,COMPLETED
ADI-ORD-00012-03,ADI-CUST-00012,sneha.jain.12@adidas.demo,9100000012,2026-04-17,7281,INR,Sportswear,Ultraboost Running Shoes,3,COMPLETED
ADI-ORD-00012-04,ADI-CUST-00012,sneha.jain.12@adidas.demo,9100000012,2026-01-17,6154,INR,Running Shoes,Training Tracksuit,1,COMPLETED
ADI-ORD-00012-05,ADI-CUST-00012,sneha.jain.12@adidas.demo,9100000012,2025-06-24,6395,INR,Sportswear,Adilette Slides,2,COMPLETED
ADI-ORD-00012-06,ADI-CUST-00012,sneha.jain.12@adidas.demo,9100000012,2026-02-02,8616,INR,Accessories,Performance T-Shirt,1,COMPLETED
ADI-ORD-00012-07,ADI-CUST-00012,sneha.jain.12@adidas.demo,9100000012,2025-11-06,7994,INR,Sneakers,Football Jersey,2,COMPLETED
ADI-ORD-00013-01,ADI-CUST-00013,aman.sharma.13@adidas.demo,9100000013,2025-06-22,8604,INR,Sneakers,Ultraboost Running Shoes,1,COMPLETED
ADI-ORD-00014-01,ADI-CUST-00014,yash.verma.14@adidas.demo,9100000014,2026-02-23,6787,INR,Sneakers,Training Tracksuit,1,COMPLETED
ADI-ORD-00014-02,ADI-CUST-00014,yash.verma.14@adidas.demo,9100000014,2025-05-07,5786,INR,Sneakers,Training Tracksuit,2,COMPLETED
ADI-ORD-00014-03,ADI-CUST-00014,yash.verma.14@adidas.demo,9100000014,2026-03-23,8783,INR,Accessories,Football Jersey,1,COMPLETED
ADI-ORD-00014-04,ADI-CUST-00014,yash.verma.14@adidas.demo,9100000014,2025-04-21,2650,INR,Running Shoes,Running Shorts,2,COMPLETED
ADI-ORD-00014-05,ADI-CUST-00014,yash.verma.14@adidas.demo,9100000014,2025-05-29,8773,INR,Sneakers,Adilette Slides,2,COMPLETED
ADI-ORD-00014-06,ADI-CUST-00014,yash.verma.14@adidas.demo,9100000014,2025-07-03,8278,INR,Training Gear,Running Shorts,3,COMPLETED
ADI-ORD-00014-07,ADI-CUST-00014,yash.verma.14@adidas.demo,9100000014,2026-03-21,7650,INR,Running Shoes,Training Tracksuit,3,COMPLETED
ADI-ORD-00015-01,ADI-CUST-00015,kabir.gupta.15@adidas.demo,9100000015,2025-07-08,2782,INR,Running Shoes,Ultraboost Running Shoes,2,COMPLETED
ADI-ORD-00015-02,ADI-CUST-00015,kabir.gupta.15@adidas.demo,9100000015,2026-05-06,7535,INR,Sportswear,Training Tracksuit,2,COMPLETED
ADI-ORD-00016-01,ADI-CUST-00016,karan.gupta.16@adidas.demo,9100000016,2025-12-16,7168,INR,Accessories,Performance T-Shirt,2,COMPLETED
ADI-ORD-00017-01,ADI-CUST-00017,dev.mehta.17@adidas.demo,9100000017,2025-11-02,1773,INR,Running Shoes,Training Tracksuit,3,COMPLETED
ADI-ORD-00017-02,ADI-CUST-00017,dev.mehta.17@adidas.demo,9100000017,2026-01-01,6634,INR,Sportswear,Gym Duffel Bag,1,COMPLETED
ADI-ORD-00017-03,ADI-CUST-00017,dev.mehta.17@adidas.demo,9100000017,2026-01-03,6663,INR,Sportswear,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00017-04,ADI-CUST-00017,dev.mehta.17@adidas.demo,9100000017,2025-06-19,3622,INR,Sportswear,Performance T-Shirt,3,COMPLETED
ADI-ORD-00017-05,ADI-CUST-00017,dev.mehta.17@adidas.demo,9100000017,2025-11-07,6647,INR,Running Shoes,Adilette Slides,2,COMPLETED
ADI-ORD-00017-06,ADI-CUST-00017,dev.mehta.17@adidas.demo,9100000017,2025-08-23,3665,INR,Running Shoes,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00018-01,ADI-CUST-00018,yash.sharma.18@adidas.demo,9100000018,2025-04-30,8582,INR,Accessories,Performance T-Shirt,3,COMPLETED
ADI-ORD-00018-02,ADI-CUST-00018,yash.sharma.18@adidas.demo,9100000018,2026-04-28,3524,INR,Running Shoes,Football Jersey,3,COMPLETED
ADI-ORD-00019-01,ADI-CUST-00019,aryan.kumar.19@adidas.demo,9100000019,2025-05-13,1796,INR,Training Gear,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00019-02,ADI-CUST-00019,aryan.kumar.19@adidas.demo,9100000019,2025-08-20,2792,INR,Training Gear,Football Jersey,3,COMPLETED
ADI-ORD-00020-01,ADI-CUST-00020,pooja.gupta.20@adidas.demo,9100000020,2026-03-12,7787,INR,Training Gear,Adilette Slides,3,COMPLETED
ADI-ORD-00020-02,ADI-CUST-00020,pooja.gupta.20@adidas.demo,9100000020,2026-05-16,5766,INR,Accessories,Performance T-Shirt,1,COMPLETED
ADI-ORD-00020-03,ADI-CUST-00020,pooja.gupta.20@adidas.demo,9100000020,2026-04-03,7765,INR,Sneakers,Performance T-Shirt,2,COMPLETED
ADI-ORD-00020-04,ADI-CUST-00020,pooja.gupta.20@adidas.demo,9100000020,2025-08-10,3799,INR,Accessories,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00020-05,ADI-CUST-00020,pooja.gupta.20@adidas.demo,9100000020,2025-06-07,8507,INR,Accessories,Running Shorts,3,COMPLETED
ADI-ORD-00020-06,ADI-CUST-00020,pooja.gupta.20@adidas.demo,9100000020,2025-09-03,4852,INR,Training Gear,Running Shorts,1,COMPLETED
ADI-ORD-00020-07,ADI-CUST-00020,pooja.gupta.20@adidas.demo,9100000020,2026-01-29,7358,INR,Training Gear,Performance T-Shirt,1,COMPLETED
ADI-ORD-00021-01,ADI-CUST-00021,kiara.malhotra.21@adidas.demo,9100000021,2026-03-25,3094,INR,Sneakers,Adilette Slides,2,COMPLETED
ADI-ORD-00021-02,ADI-CUST-00021,kiara.malhotra.21@adidas.demo,9100000021,2026-02-21,1726,INR,Running Shoes,Football Jersey,2,COMPLETED
ADI-ORD-00021-03,ADI-CUST-00021,kiara.malhotra.21@adidas.demo,9100000021,2025-09-06,5016,INR,Training Gear,Training Tracksuit,2,COMPLETED
ADI-ORD-00021-04,ADI-CUST-00021,kiara.malhotra.21@adidas.demo,9100000021,2025-11-07,4390,INR,Sneakers,Adilette Slides,3,COMPLETED
ADI-ORD-00021-05,ADI-CUST-00021,kiara.malhotra.21@adidas.demo,9100000021,2025-05-15,5916,INR,Sneakers,Running Shorts,2,COMPLETED
ADI-ORD-00022-01,ADI-CUST-00022,rohan.sharma.22@adidas.demo,9100000022,2025-10-04,2997,INR,Accessories,Adilette Slides,2,COMPLETED
ADI-ORD-00022-02,ADI-CUST-00022,rohan.sharma.22@adidas.demo,9100000022,2026-05-27,4385,INR,Training Gear,Performance T-Shirt,2,COMPLETED
ADI-ORD-00022-03,ADI-CUST-00022,rohan.sharma.22@adidas.demo,9100000022,2026-03-18,8085,INR,Training Gear,Football Jersey,2,COMPLETED
ADI-ORD-00022-04,ADI-CUST-00022,rohan.sharma.22@adidas.demo,9100000022,2025-09-10,1420,INR,Running Shoes,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00022-05,ADI-CUST-00022,rohan.sharma.22@adidas.demo,9100000022,2025-07-06,1422,INR,Accessories,Gym Duffel Bag,1,COMPLETED
ADI-ORD-00022-06,ADI-CUST-00022,rohan.sharma.22@adidas.demo,9100000022,2025-10-17,2688,INR,Training Gear,Adilette Slides,1,COMPLETED
ADI-ORD-00022-07,ADI-CUST-00022,rohan.sharma.22@adidas.demo,9100000022,2025-12-25,2933,INR,Sportswear,Performance T-Shirt,2,COMPLETED
ADI-ORD-00023-01,ADI-CUST-00023,nisha.kumar.23@adidas.demo,9100000023,2025-07-13,1762,INR,Sportswear,Adilette Slides,3,COMPLETED
ADI-ORD-00024-01,ADI-CUST-00024,aman.sharma.24@adidas.demo,9100000024,2026-01-30,7482,INR,Training Gear,Football Jersey,2,COMPLETED
ADI-ORD-00024-02,ADI-CUST-00024,aman.sharma.24@adidas.demo,9100000024,2025-08-04,7327,INR,Running Shoes,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00025-01,ADI-CUST-00025,kabir.reddy.25@adidas.demo,9100000025,2025-08-11,6857,INR,Running Shoes,Ultraboost Running Shoes,3,COMPLETED
ADI-ORD-00025-02,ADI-CUST-00025,kabir.reddy.25@adidas.demo,9100000025,2025-06-19,7528,INR,Running Shoes,Ultraboost Running Shoes,2,COMPLETED
ADI-ORD-00025-03,ADI-CUST-00025,kabir.reddy.25@adidas.demo,9100000025,2026-04-10,7722,INR,Accessories,Running Shorts,3,COMPLETED
ADI-ORD-00025-04,ADI-CUST-00025,kabir.reddy.25@adidas.demo,9100000025,2025-09-11,4709,INR,Sneakers,Training Tracksuit,3,COMPLETED
ADI-ORD-00025-05,ADI-CUST-00025,kabir.reddy.25@adidas.demo,9100000025,2025-09-24,6504,INR,Sportswear,Ultraboost Running Shoes,2,COMPLETED
ADI-ORD-00025-06,ADI-CUST-00025,kabir.reddy.25@adidas.demo,9100000025,2025-11-07,7936,INR,Sneakers,Running Shorts,2,COMPLETED
ADI-ORD-00026-01,ADI-CUST-00026,kabir.bose.26@adidas.demo,9100000026,2025-09-08,7545,INR,Accessories,Running Shorts,2,COMPLETED
ADI-ORD-00026-02,ADI-CUST-00026,kabir.bose.26@adidas.demo,9100000026,2025-06-01,6053,INR,Training Gear,Performance T-Shirt,2,COMPLETED
ADI-ORD-00026-03,ADI-CUST-00026,kabir.bose.26@adidas.demo,9100000026,2026-02-05,8005,INR,Sportswear,Running Shorts,1,COMPLETED
ADI-ORD-00027-01,ADI-CUST-00027,meera.patel.27@adidas.demo,9100000027,2025-04-28,3316,INR,Running Shoes,Training Tracksuit,2,COMPLETED
ADI-ORD-00027-02,ADI-CUST-00027,meera.patel.27@adidas.demo,9100000027,2025-06-16,8409,INR,Sportswear,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00027-03,ADI-CUST-00027,meera.patel.27@adidas.demo,9100000027,2025-09-19,8966,INR,Accessories,Ultraboost Running Shoes,1,COMPLETED
ADI-ORD-00027-04,ADI-CUST-00027,meera.patel.27@adidas.demo,9100000027,2025-06-07,4529,INR,Sneakers,Adilette Slides,2,COMPLETED
ADI-ORD-00028-01,ADI-CUST-00028,yash.nair.28@adidas.demo,9100000028,2025-10-11,5734,INR,Accessories,Training Tracksuit,3,COMPLETED
ADI-ORD-00028-02,ADI-CUST-00028,yash.nair.28@adidas.demo,9100000028,2025-05-25,5708,INR,Sportswear,Performance T-Shirt,2,COMPLETED
ADI-ORD-00028-03,ADI-CUST-00028,yash.nair.28@adidas.demo,9100000028,2025-10-21,3419,INR,Sportswear,Football Jersey,2,COMPLETED
ADI-ORD-00029-01,ADI-CUST-00029,meera.nair.29@adidas.demo,9100000029,2025-06-05,6029,INR,Training Gear,Training Tracksuit,3,COMPLETED
ADI-ORD-00029-02,ADI-CUST-00029,meera.nair.29@adidas.demo,9100000029,2026-04-20,8020,INR,Accessories,Training Tracksuit,1,COMPLETED
ADI-ORD-00029-03,ADI-CUST-00029,meera.nair.29@adidas.demo,9100000029,2025-12-08,2669,INR,Sportswear,Adilette Slides,2,COMPLETED
ADI-ORD-00029-04,ADI-CUST-00029,meera.nair.29@adidas.demo,9100000029,2025-09-10,2236,INR,Sneakers,Football Jersey,2,COMPLETED
ADI-ORD-00029-05,ADI-CUST-00029,meera.nair.29@adidas.demo,9100000029,2025-08-31,3593,INR,Sneakers,Ultraboost Running Shoes,3,COMPLETED
ADI-ORD-00029-06,ADI-CUST-00029,meera.nair.29@adidas.demo,9100000029,2025-05-21,5221,INR,Running Shoes,Football Jersey,1,COMPLETED
ADI-ORD-00030-01,ADI-CUST-00030,priya.das.30@adidas.demo,9100000030,2026-05-04,5926,INR,Training Gear,Performance T-Shirt,3,COMPLETED
ADI-ORD-00031-01,ADI-CUST-00031,aryan.verma.31@adidas.demo,9100000031,2025-07-29,3048,INR,Accessories,Running Shorts,3,COMPLETED
ADI-ORD-00031-02,ADI-CUST-00031,aryan.verma.31@adidas.demo,9100000031,2025-10-27,3635,INR,Training Gear,Performance T-Shirt,3,COMPLETED
ADI-ORD-00031-03,ADI-CUST-00031,aryan.verma.31@adidas.demo,9100000031,2025-08-23,6287,INR,Training Gear,Training Tracksuit,1,COMPLETED
ADI-ORD-00031-04,ADI-CUST-00031,aryan.verma.31@adidas.demo,9100000031,2026-04-21,8962,INR,Accessories,Football Jersey,1,COMPLETED
ADI-ORD-00031-05,ADI-CUST-00031,aryan.verma.31@adidas.demo,9100000031,2025-07-07,1865,INR,Running Shoes,Training Tracksuit,1,COMPLETED
ADI-ORD-00032-01,ADI-CUST-00032,ishaan.reddy.32@adidas.demo,9100000032,2025-06-24,3112,INR,Training Gear,Ultraboost Running Shoes,2,COMPLETED
ADI-ORD-00032-02,ADI-CUST-00032,ishaan.reddy.32@adidas.demo,9100000032,2025-04-25,8848,INR,Accessories,Football Jersey,1,COMPLETED
ADI-ORD-00032-03,ADI-CUST-00032,ishaan.reddy.32@adidas.demo,9100000032,2025-09-05,3041,INR,Training Gear,Ultraboost Running Shoes,3,COMPLETED
ADI-ORD-00033-01,ADI-CUST-00033,sneha.malhotra.33@adidas.demo,9100000033,2026-01-06,6932,INR,Training Gear,Football Jersey,2,COMPLETED
ADI-ORD-00034-01,ADI-CUST-00034,meera.saxena.34@adidas.demo,9100000034,2026-05-31,7464,INR,Accessories,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00034-02,ADI-CUST-00034,meera.saxena.34@adidas.demo,9100000034,2026-05-21,7451,INR,Sportswear,Gym Duffel Bag,1,COMPLETED
ADI-ORD-00034-03,ADI-CUST-00034,meera.saxena.34@adidas.demo,9100000034,2025-07-12,4822,INR,Training Gear,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00034-04,ADI-CUST-00034,meera.saxena.34@adidas.demo,9100000034,2025-10-30,6400,INR,Running Shoes,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00034-05,ADI-CUST-00034,meera.saxena.34@adidas.demo,9100000034,2025-12-14,4545,INR,Sneakers,Performance T-Shirt,2,COMPLETED
ADI-ORD-00034-06,ADI-CUST-00034,meera.saxena.34@adidas.demo,9100000034,2026-04-18,8226,INR,Sportswear,Football Jersey,1,COMPLETED
ADI-ORD-00035-01,ADI-CUST-00035,nisha.bose.35@adidas.demo,9100000035,2025-11-16,8285,INR,Sneakers,Running Shorts,3,COMPLETED
ADI-ORD-00035-02,ADI-CUST-00035,nisha.bose.35@adidas.demo,9100000035,2025-09-06,4984,INR,Sneakers,Football Jersey,2,COMPLETED
ADI-ORD-00035-03,ADI-CUST-00035,nisha.bose.35@adidas.demo,9100000035,2025-09-18,4163,INR,Sneakers,Adilette Slides,3,COMPLETED
ADI-ORD-00036-01,ADI-CUST-00036,rohan.patel.36@adidas.demo,9100000036,2026-02-08,7014,INR,Accessories,Running Shorts,1,COMPLETED
ADI-ORD-00036-02,ADI-CUST-00036,rohan.patel.36@adidas.demo,9100000036,2026-06-03,5724,INR,Sportswear,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00036-03,ADI-CUST-00036,rohan.patel.36@adidas.demo,9100000036,2026-04-13,4980,INR,Sneakers,Adilette Slides,1,COMPLETED
ADI-ORD-00036-04,ADI-CUST-00036,rohan.patel.36@adidas.demo,9100000036,2025-06-09,3590,INR,Running Shoes,Performance T-Shirt,3,COMPLETED
ADI-ORD-00036-05,ADI-CUST-00036,rohan.patel.36@adidas.demo,9100000036,2025-10-06,5068,INR,Sportswear,Performance T-Shirt,1,COMPLETED
ADI-ORD-00036-06,ADI-CUST-00036,rohan.patel.36@adidas.demo,9100000036,2026-03-28,4342,INR,Training Gear,Gym Duffel Bag,1,COMPLETED
ADI-ORD-00037-01,ADI-CUST-00037,varun.iyer.37@adidas.demo,9100000037,2025-08-14,5950,INR,Sportswear,Running Shorts,3,COMPLETED
ADI-ORD-00037-02,ADI-CUST-00037,varun.iyer.37@adidas.demo,9100000037,2026-03-26,4858,INR,Training Gear,Running Shorts,3,COMPLETED
ADI-ORD-00037-03,ADI-CUST-00037,varun.iyer.37@adidas.demo,9100000037,2025-12-22,5721,INR,Training Gear,Training Tracksuit,3,COMPLETED
ADI-ORD-00038-01,ADI-CUST-00038,tanya.patel.38@adidas.demo,9100000038,2025-04-21,4323,INR,Training Gear,Football Jersey,2,COMPLETED
ADI-ORD-00038-02,ADI-CUST-00038,tanya.patel.38@adidas.demo,9100000038,2026-05-23,2234,INR,Running Shoes,Performance T-Shirt,3,COMPLETED
ADI-ORD-00038-03,ADI-CUST-00038,tanya.patel.38@adidas.demo,9100000038,2026-04-20,8361,INR,Accessories,Training Tracksuit,2,COMPLETED
ADI-ORD-00039-01,ADI-CUST-00039,kabir.patel.39@adidas.demo,9100000039,2025-11-19,6523,INR,Accessories,Football Jersey,1,COMPLETED
ADI-ORD-00039-02,ADI-CUST-00039,kabir.patel.39@adidas.demo,9100000039,2025-06-30,8239,INR,Sportswear,Running Shorts,3,COMPLETED
ADI-ORD-00039-03,ADI-CUST-00039,kabir.patel.39@adidas.demo,9100000039,2025-07-25,7087,INR,Training Gear,Training Tracksuit,2,COMPLETED
ADI-ORD-00040-01,ADI-CUST-00040,yash.verma.40@adidas.demo,9100000040,2026-03-17,6885,INR,Sneakers,Performance T-Shirt,2,COMPLETED
ADI-ORD-00040-02,ADI-CUST-00040,yash.verma.40@adidas.demo,9100000040,2025-12-26,7722,INR,Sneakers,Ultraboost Running Shoes,1,COMPLETED
ADI-ORD-00040-03,ADI-CUST-00040,yash.verma.40@adidas.demo,9100000040,2025-12-01,4728,INR,Sportswear,Training Tracksuit,1,COMPLETED
ADI-ORD-00040-04,ADI-CUST-00040,yash.verma.40@adidas.demo,9100000040,2025-11-12,5836,INR,Running Shoes,Gym Duffel Bag,3,COMPLETED
ADI-ORD-00040-05,ADI-CUST-00040,yash.verma.40@adidas.demo,9100000040,2026-03-13,1846,INR,Running Shoes,Adilette Slides,3,COMPLETED
ADI-ORD-00040-06,ADI-CUST-00040,yash.verma.40@adidas.demo,9100000040,2025-06-26,3172,INR,Training Gear,Gym Duffel Bag,2,COMPLETED
ADI-ORD-00040-07,ADI-CUST-00040,yash.verma.40@adidas.demo,9100000040,2026-02-12,4977,INR,Accessories,Adilette Slides,3,COMPLETED
ADI-ORD-00041-01,ADI-CUST-00041,meera.patel.41@adidas.demo,9100000041,2025-07-18,4675,INR,Accessories,Training Tracksuit,3,COMPLETED
ADI-ORD-00041-02,ADI-CUST-00041,meera.patel.41@adidas.demo,9100000041,2026-01-07,2831,INR,Sportswear,Performance T-Shirt,2,COMPLETED
ADI-ORD-00041-03,ADI-CUST-00041,meera.patel.41@adidas.demo,9100000041,2026-02-09,4324,INR,Training Gear,Ultraboost Running Shoes,3,COMPLETED
ADI-ORD-00042-01,ADI-CUST-00042,karan.das.42@adidas.demo,9100000042,2025-09-29,8022,INR,Accessories,Football Jersey,2,COMPLETED
ADI-ORD-00043-01,ADI-CUST-00043,ishaan.jain.43@adidas.demo,9100000043,2025-07-15,1522,INR,Sneakers,Football Jersey,2,COMPLETED
ADI-ORD-00043-02,ADI-CUST-00043,ishaan.jain.43@adidas.demo,9100000043,2025-08-18,4188,INR,Training Gear,Ultraboost Running Shoes,3,COMPLETED
